Client_ID,State,Facility_Type,Monthly_Cost ,Performance_Score,Optimization_Process,Monthly_Cost_Savings ,Employees_on_Site
3053,Plateau,Retail Store,385767,82.24,Space Utilization,8069,304
9806,Abia,Office,70156,89.2,Preventive Maintenance,46374,45
14957,Niger,Manufacturing Plant,334462,99.5,Space Utilization,47842,163
3975,Edo,Office,339501,75.91,Security Enhancement,36917,52
10790,Niger,Retail Store,302968,60.11,Security Enhancement,23767,299
13232,Gombe,Manufacturing Plant,161936,87.56,Preventive Maintenance,20241,84
4766,Benue,Office,236907,98.25,Space Utilization,5083,146
18189,Katsina,Manufacturing Plant,76514,75.3,Energy Efficiency,19711,188
17035,Yobe,Office,493233,86.45,Space Utilization,36038,433
11008,Anambra,Retail Store,300567,82.49,Preventive Maintenance,10028,209
16659,Imo,Warehouse,120702,63.09,Preventive Maintenance,14840,206
19820,Jigawa,Warehouse,256317,80.9,Security Enhancement,40423,62
2167,Gombe,Office,433118,86.85,Energy Efficiency,30206,284
3823,Benue,Data Center,312421,89.2,Preventive Maintenance,7690,486
867,Ebonyi,Warehouse,303251,82.84,Preventive Maintenance,42855,355
19777,Bauchi,Office,310003,89.46,Security Enhancement,10281,26
4329,Sokoto,Office,469535,80.36,Sustainable Practices,42756,162
15069,Nasarawa,Data Center,352820,97.63,Security Enhancement,5496,10
19648,Benue,Warehouse,210083,79.05,Security Enhancement,8275,388
2058,Kano,Warehouse,97923,81.72,Energy Efficiency,18919,452
12157,Kogi,Manufacturing Plant,100238,87.19,Security Enhancement,22869,441
13724,Gombe,Data Center,486576,93.74,Sustainable Practices,16168,64
8360,Ondo,Data Center,484547,71.42,Security Enhancement,17969,161
73,Niger,Data Center,439676,78.43,Space Utilization,15012,473
16460,Oyo,Data Center,493622,74.19,Space Utilization,48476,438
4365,Zamfara,Office,490498,91.66,Sustainable Practices,27925,118
10212,Kano,Manufacturing Plant,411692,65.94,Preventive Maintenance,35506,31
3385,Yobe,Warehouse,301806,84.67,Sustainable Practices,10947,198
13533,Cross River,Manufacturing Plant,341619,72.56,Sustainable Practices,22705,36
10113,Katsina,Data Center,228259,73.97,Security Enhancement,9288,427
8292,Katsina,Warehouse,303991,62.92,Space Utilization,16615,88
6629,Osun,Retail Store,175762,98.45,Security Enhancement,21960,92
5913,Nasarawa,Office,492791,92.31,Energy Efficiency,7188,6
19854,Taraba,Retail Store,301293,94.59,Energy Efficiency,5199,19
15709,Zamfara,Manufacturing Plant,461145,83.18,Security Enhancement,7576,19
15074,Ebonyi,Manufacturing Plant,303412,62.23,Preventive Maintenance,14450,227
11969,Sokoto,Data Center,210148,89.46,Sustainable Practices,27414,258
12261,Delta,Retail Store,135413,90.55,Space Utilization,42692,469
6177,Gombe,Retail Store,402802,64.67,Sustainable Practices,17807,48
3116,Kano,Retail Store,311519,83.19,Space Utilization,48228,167
19699,Ebonyi,Warehouse,321357,82.12,Preventive Maintenance,21693,216
19165,Enugu,Retail Store,51545,98.17,Preventive Maintenance,26518,223
6471,Ebonyi,Data Center,94983,79.01,Preventive Maintenance,9280,444
6604,Sokoto,Office,199916,93.09,Security Enhancement,21504,438
7101,Benue,Manufacturing Plant,407348,99.52,Security Enhancement,12419,211
2741,Borno,Office,95443,94.87,Sustainable Practices,29178,169
9716,Oyo,Data Center,422691,89.04,Preventive Maintenance,12622,436
2643,Yobe,Retail Store,144812,96.34,Preventive Maintenance,35348,102
14142,Nasarawa,Warehouse,377098,69.15,Preventive Maintenance,13085,470
558,Yobe,Office,135408,73.9,Sustainable Practices,22368,74
5603,Ebonyi,Retail Store,183313,90.14,Space Utilization,43975,321
10925,Kogi,Office,213653,73.04,Preventive Maintenance,33341,65
11524,Oyo,Office,96393,77.39,Security Enhancement,49785,419
8579,Enugu,Data Center,253221,63.41,Energy Efficiency,31923,71
3902,Lagos,Warehouse,193603,82.44,Energy Efficiency,12797,406
14906,Yobe,Retail Store,149363,68.8,Space Utilization,42133,132
17915,Bauchi,Warehouse,352424,62.38,Energy Efficiency,31588,261
15589,Oyo,Office,232043,84.04,Sustainable Practices,33359,143
2899,Nasarawa,Warehouse,317446,98.46,Preventive Maintenance,41227,312
10911,Sokoto,Data Center,431334,73.04,Space Utilization,11329,98
19566,Oyo,Data Center,281445,94.17,Preventive Maintenance,32008,135
7912,Benue,Office,408450,86.95,Space Utilization,5054,309
5004,Zamfara,Manufacturing Plant,447460,85.35,Preventive Maintenance,12859,9
9452,Imo,Retail Store,152871,98.88,Security Enhancement,11348,331
2434,Abia,Office,54935,80.37,Energy Efficiency,43517,417
6822,Anambra,Warehouse,53648,66.95,Energy Efficiency,49803,417
16613,Rivers,Manufacturing Plant,362297,77.74,Space Utilization,31934,390
13146,Taraba,Office,437858,98.66,Preventive Maintenance,27617,115
10724,Benue,Data Center,473266,84.38,Sustainable Practices,31010,195
7065,Oyo,Office,287538,70.1,Preventive Maintenance,17743,281
14145,Ebonyi,Retail Store,196922,82.48,Energy Efficiency,6682,447
6912,Osun,Office,162360,76.74,Security Enhancement,36084,239
238,Jigawa,Warehouse,342597,85.41,Space Utilization,15280,282
3166,Ogun,Retail Store,74436,62.67,Security Enhancement,38194,330
11305,Benue,Retail Store,156882,75.79,Space Utilization,31527,216
19796,Imo,Office,107010,68.17,Security Enhancement,39523,495
6456,Sokoto,Manufacturing Plant,342772,86.49,Sustainable Practices,45182,203
3412,Benue,Retail Store,310407,92.15,Security Enhancement,46602,265
2631,Akwa Ibom,Office,63931,89.71,Energy Efficiency,29304,116
1937,Edo,Office,201397,98.45,Energy Efficiency,38092,429
10562,Zamfara,Warehouse,166991,96.3,Space Utilization,18023,194
13017,Lagos,Warehouse,105131,87.68,Space Utilization,42605,198
3258,Bayelsa,Warehouse,361917,75.42,Energy Efficiency,29014,322
349,Kebbi,Retail Store,238318,72.19,Preventive Maintenance,27345,60
12068,Akwa Ibom,Retail Store,313960,93.61,Space Utilization,8616,289
18222,Sokoto,Office,364030,93.51,Energy Efficiency,23182,301
15663,Sokoto,Office,145325,71.27,Energy Efficiency,20169,227
19299,Borno,Retail Store,449066,64,Sustainable Practices,34286,250
1113,Taraba,Data Center,246071,98.96,Security Enhancement,39325,106
4216,Bauchi,Retail Store,264926,83.78,Space Utilization,47614,172
2396,Ondo,Retail Store,345362,95.28,Sustainable Practices,6204,271
18665,Osun,Data Center,368776,76.71,Space Utilization,21623,151
10902,Osun,Office,143018,68.52,Preventive Maintenance,35240,339
5178,Kwara,Retail Store,341990,82.69,Space Utilization,5669,310
1499,Osun,Office,127961,76.55,Preventive Maintenance,26440,359
4829,Sokoto,Retail Store,463676,69.7,Sustainable Practices,19973,241
13157,Osun,Office,145268,77.09,Security Enhancement,16799,306
10436,Nasarawa,Office,163908,81.62,Preventive Maintenance,32451,285
2004,Ogun,Data Center,320143,68.48,Preventive Maintenance,24568,133
542,Delta,Warehouse,188521,63.19,Energy Efficiency,15811,432
16971,Delta,Warehouse,98006,95.92,Preventive Maintenance,49670,51
8577,Gombe,Data Center,84905,89.1,Sustainable Practices,24559,124
15221,Akwa Ibom,Retail Store,433904,79.67,Space Utilization,18153,282
14027,Oyo,Manufacturing Plant,284664,94.91,Security Enhancement,5988,128
3226,Imo,Manufacturing Plant,107460,62.79,Preventive Maintenance,48471,249
16115,Cross River,Warehouse,381383,79.14,Security Enhancement,5244,215
18681,Adamawa,Office,478441,77.61,Security Enhancement,28023,398
9555,Anambra,Retail Store,342741,72.92,Preventive Maintenance,9769,268
6291,Borno,Office,128418,90.79,Space Utilization,14858,15
2012,Niger,Data Center,292857,65.25,Security Enhancement,45764,28
4107,Adamawa,Retail Store,246422,98.23,Preventive Maintenance,35216,373
9998,Abia,Office,208654,70.29,Sustainable Practices,48185,476
1892,Edo,Warehouse,163690,94.24,Security Enhancement,25124,383
17180,Oyo,Manufacturing Plant,232421,71.35,Sustainable Practices,28583,376
8519,Ebonyi,Manufacturing Plant,279286,75.16,Energy Efficiency,12836,260
4247,Edo,Office,185806,73.41,Preventive Maintenance,5721,268
9611,Kano,Retail Store,137575,78.96,Energy Efficiency,16245,53
1373,Ekiti,Data Center,80655,73.86,Energy Efficiency,5283,148
15430,Niger,Warehouse,99347,84.87,Preventive Maintenance,20913,343
13263,Katsina,Warehouse,241106,93.02,Energy Efficiency,41843,74
4535,Borno,Retail Store,107435,73.46,Security Enhancement,30679,458
315,Kano,Warehouse,267055,96,Preventive Maintenance,20931,44
17740,Zamfara,Retail Store,446199,91.88,Energy Efficiency,19803,287
13829,Nasarawa,Data Center,399911,68.51,Sustainable Practices,38794,165
4290,Ekiti,Warehouse,163326,81.34,Sustainable Practices,35373,19
15282,Kogi,Data Center,379256,93.57,Security Enhancement,20684,300
13156,Kano,Retail Store,224636,84.19,Security Enhancement,19854,101
9875,Yobe,Data Center,285801,82.16,Security Enhancement,24254,68
14543,Adamawa,Warehouse,246427,63.55,Security Enhancement,36481,415
1853,Sokoto,Manufacturing Plant,287738,79.77,Energy Efficiency,5441,155
12597,Imo,Warehouse,315552,87.18,Energy Efficiency,32741,75
14757,Ebonyi,Retail Store,250735,78.72,Preventive Maintenance,10435,391
19890,Bayelsa,Data Center,182477,65.58,Sustainable Practices,42640,9
17595,Nasarawa,Data Center,71339,77.75,Security Enhancement,17220,202
12661,Bauchi,Office,474937,96.9,Security Enhancement,37865,190
2075,Ogun,Manufacturing Plant,94685,61.87,Preventive Maintenance,45840,345
3486,Plateau,Office,411839,88.31,Energy Efficiency,32885,368
4186,Akwa Ibom,Retail Store,409614,96.15,Preventive Maintenance,48407,310
11659,Nasarawa,Retail Store,78268,95.4,Preventive Maintenance,10139,473
18172,Cross River,Manufacturing Plant,247211,81.97,Sustainable Practices,32797,423
18839,Bayelsa,Manufacturing Plant,391696,89.63,Space Utilization,27763,316
8458,Lagos,Office,234499,69.23,Preventive Maintenance,17243,442
17565,Borno,Manufacturing Plant,70061,64.13,Energy Efficiency,14489,123
3880,Zamfara,Warehouse,235573,98.56,Space Utilization,12790,270
19109,Kano,Retail Store,103659,89.97,Space Utilization,37501,181
6112,Plateau,Retail Store,326115,88.45,Preventive Maintenance,32598,50
13563,Imo,Office,343800,89.54,Space Utilization,42568,352
809,Ogun,Data Center,479735,63.4,Security Enhancement,37979,142
2535,Kebbi,Retail Store,110975,94.04,Sustainable Practices,14559,144
5917,Osun,Manufacturing Plant,397217,68.83,Security Enhancement,12303,461
1921,Kwara,Retail Store,417233,70.57,Energy Efficiency,25719,84
10726,Taraba,Data Center,90511,68.4,Sustainable Practices,45371,441
15967,Zamfara,Manufacturing Plant,133601,70.35,Space Utilization,31453,482
18625,Kwara,Manufacturing Plant,300950,67.48,Sustainable Practices,24544,325
12655,Akwa Ibom,Retail Store,455428,92.33,Security Enhancement,8022,310
14145,Katsina,Retail Store,216047,60.02,Preventive Maintenance,9833,174
9207,Yobe,Retail Store,498337,84.38,Sustainable Practices,37676,252
17771,Katsina,Data Center,426303,61.61,Sustainable Practices,44102,88
5813,Jigawa,Data Center,189720,83.1,Security Enhancement,30612,42
10741,Zamfara,Data Center,363991,80.02,Energy Efficiency,22382,265
777,Taraba,Data Center,77759,79.68,Sustainable Practices,12253,483
7650,Rivers,Office,153935,68.22,Preventive Maintenance,47620,211
15498,Nasarawa,Retail Store,445056,74.89,Space Utilization,17417,460
19008,Kebbi,Warehouse,297994,72.54,Sustainable Practices,29982,277
706,Zamfara,Office,447082,86.02,Security Enhancement,25135,260
18937,Delta,Retail Store,253041,77.12,Energy Efficiency,8858,485
14792,Ebonyi,Retail Store,331829,63.99,Energy Efficiency,47425,447
8183,Delta,Warehouse,415558,66.34,Security Enhancement,13044,136
12859,Osun,Data Center,166765,63.67,Energy Efficiency,7959,183
2549,Cross River,Manufacturing Plant,241898,66.78,Energy Efficiency,10394,199
2205,Plateau,Retail Store,399132,84.18,Sustainable Practices,15119,144
15055,Benue,Manufacturing Plant,315355,83.21,Preventive Maintenance,44490,439
19778,Benue,Warehouse,183014,67.61,Sustainable Practices,5821,160
13005,Bauchi,Warehouse,322157,70.91,Space Utilization,16698,62
10335,Cross River,Retail Store,484685,61.03,Sustainable Practices,42272,364
16850,Enugu,Warehouse,216261,96.7,Preventive Maintenance,21560,190
605,Bayelsa,Data Center,65867,77.58,Sustainable Practices,33955,79
2209,Cross River,Manufacturing Plant,111906,65.18,Sustainable Practices,44157,163
13206,Ekiti,Manufacturing Plant,427560,82.58,Preventive Maintenance,21971,462
2582,Kaduna,Retail Store,143270,67.38,Space Utilization,25270,433
63,Ondo,Office,381018,73.1,Preventive Maintenance,24797,365
11759,Bauchi,Data Center,128251,90.62,Energy Efficiency,11108,126
19487,Kwara,Office,235393,77.5,Space Utilization,5098,388
10529,Kebbi,Manufacturing Plant,387695,76.39,Energy Efficiency,26702,264
15216,Katsina,Manufacturing Plant,406652,71.63,Preventive Maintenance,45431,442
13107,Ebonyi,Retail Store,436133,88.24,Energy Efficiency,46429,231
9924,Lagos,Office,484124,87.54,Space Utilization,15452,73
15501,Kaduna,Data Center,179556,65.61,Security Enhancement,47580,329
18383,Rivers,Office,89500,89.1,Preventive Maintenance,15005,224
9849,Katsina,Retail Store,307687,89.54,Energy Efficiency,34424,425
4803,Imo,Warehouse,230094,95.33,Energy Efficiency,9036,185
11746,Edo,Office,200838,90.08,Sustainable Practices,48587,332
3463,Ondo,Office,355434,77.02,Preventive Maintenance,10589,81
8370,Bauchi,Warehouse,255723,78.46,Energy Efficiency,49944,309
4188,Kaduna,Office,208600,97.47,Space Utilization,38251,476
1690,Rivers,Warehouse,204386,66.11,Energy Efficiency,32118,10
212,Jigawa,Data Center,380837,74.39,Preventive Maintenance,48702,333
6562,Akwa Ibom,Retail Store,233409,66.14,Energy Efficiency,43437,337
10572,Enugu,Warehouse,128285,71.91,Security Enhancement,17565,418
17479,Plateau,Office,494628,88.88,Preventive Maintenance,23439,131
8496,Ebonyi,Manufacturing Plant,324897,71.33,Preventive Maintenance,41548,442
14370,Cross River,Manufacturing Plant,479389,96.5,Security Enhancement,46712,491
12734,Jigawa,Retail Store,441097,75.37,Preventive Maintenance,36749,212
14566,Zamfara,Warehouse,130980,75.02,Energy Efficiency,47667,359
10110,Delta,Warehouse,356067,73.29,Preventive Maintenance,46231,24
12576,Katsina,Data Center,431844,66.62,Security Enhancement,12847,477
14174,Plateau,Warehouse,226495,68.19,Energy Efficiency,40426,182
6510,Ondo,Warehouse,486154,61.33,Security Enhancement,27057,189
1515,Ogun,Warehouse,275557,86.01,Energy Efficiency,10764,58
5585,Niger,Data Center,158051,68.79,Security Enhancement,16580,167
16464,Kwara,Data Center,235908,71.2,Preventive Maintenance,19242,403
232,Bayelsa,Retail Store,264546,68.14,Preventive Maintenance,14958,123
8934,Kano,Warehouse,148723,87.83,Preventive Maintenance,40824,86
10821,Cross River,Manufacturing Plant,325109,65,Security Enhancement,26151,143
5897,Jigawa,Office,186938,62.05,Preventive Maintenance,36213,411
8609,Ogun,Office,439822,81.98,Security Enhancement,25479,42
15487,Gombe,Data Center,352462,78.84,Security Enhancement,6660,378
8785,Katsina,Manufacturing Plant,391960,61.94,Sustainable Practices,12273,389
7635,Bauchi,Manufacturing Plant,64049,72.09,Space Utilization,9828,135
18068,Rivers,Manufacturing Plant,390012,91.13,Energy Efficiency,26314,498
4739,Cross River,Warehouse,174542,69.58,Preventive Maintenance,37623,490
10474,Borno,Warehouse,223725,74.27,Sustainable Practices,19327,186
2972,Katsina,Warehouse,310581,81,Security Enhancement,18149,43
9709,Kano,Warehouse,291400,76.5,Security Enhancement,38341,240
4851,Benue,Manufacturing Plant,63324,64.92,Space Utilization,45622,118
4749,Plateau,Manufacturing Plant,495260,88.77,Space Utilization,35979,101
11931,Edo,Retail Store,489745,95.56,Sustainable Practices,23438,483
5907,Lagos,Manufacturing Plant,448975,60.8,Energy Efficiency,37135,204
10021,Lagos,Retail Store,147691,72.02,Energy Efficiency,41591,440
11195,Nasarawa,Manufacturing Plant,55072,65.87,Energy Efficiency,46924,491
12333,Sokoto,Data Center,283773,67.26,Space Utilization,14653,158
10103,Oyo,Warehouse,297267,98.91,Preventive Maintenance,8058,113
8911,Kebbi,Retail Store,347615,70.94,Space Utilization,13231,315
9572,Osun,Manufacturing Plant,119126,65.37,Sustainable Practices,41639,207
7326,Ebonyi,Data Center,444952,65.73,Sustainable Practices,31621,137
11203,Plateau,Manufacturing Plant,285910,91.42,Security Enhancement,22581,98
13095,Osun,Retail Store,253995,66.78,Space Utilization,14924,122
2695,Bayelsa,Office,441352,71.44,Energy Efficiency,17517,264
14227,Borno,Retail Store,394193,89.25,Energy Efficiency,44999,469
19974,Adamawa,Warehouse,453483,86.72,Security Enhancement,21513,267
14168,Anambra,Data Center,85524,70.58,Preventive Maintenance,30868,317
4064,Bayelsa,Manufacturing Plant,415232,61.34,Security Enhancement,23751,351
13095,Bauchi,Office,323400,95.3,Preventive Maintenance,27580,102
7095,Enugu,Data Center,397426,69.6,Space Utilization,8593,343
9087,Edo,Warehouse,454150,80.01,Space Utilization,10421,429
5449,Akwa Ibom,Retail Store,449230,75.13,Space Utilization,23283,52
17714,Plateau,Retail Store,140173,84.45,Sustainable Practices,26280,335
7689,Bauchi,Warehouse,220877,80.12,Energy Efficiency,48963,386
16097,Edo,Manufacturing Plant,271244,83.14,Sustainable Practices,30720,180
18485,Sokoto,Retail Store,494795,67.4,Sustainable Practices,28154,35
10793,Niger,Office,183212,83.31,Preventive Maintenance,29106,124
16285,Cross River,Data Center,61600,98.24,Space Utilization,17573,266
89,Plateau,Retail Store,60744,75.74,Sustainable Practices,28381,85
2244,Plateau,Retail Store,257848,98.81,Security Enhancement,31567,466
9202,Akwa Ibom,Retail Store,82180,75.63,Sustainable Practices,34748,18
14423,Kebbi,Office,82685,68.53,Space Utilization,34509,203
14654,Adamawa,Retail Store,184818,75.52,Energy Efficiency,27012,382
7880,Niger,Manufacturing Plant,447894,65.31,Preventive Maintenance,14918,348
17503,Adamawa,Office,204755,76.59,Space Utilization,16934,35
12676,Anambra,Retail Store,344482,70.24,Sustainable Practices,15883,381
6449,Taraba,Warehouse,437994,91.75,Space Utilization,28993,392
